x,y,count
70,50,6
70,52,1
70,53,1
70,54,1
70,56,1
70,57,2
70,58,2
70,59,8
70,60,7
70,61,18
70,62,60
70,63,501
70,64,124
70,65,23
70,66,12
70,67,170
70,68,10
70,69,3
70,70,3
70,71,5
70,73,438
70,74,3319
70,75,960
70,76,765
70,77,219
70,78,442
70,79,115
70,80,2018
70,81,5827
70,82,7349
70,83,13137
70,84,8069
70,85,4879
70,86,2627
70,87,62
70,88,204
70,89,2
70,90,11
70,91,387
70,92,124
70,93,1899
70,94,5469
70,95,638
70,96,78
70,97,136
70,98,41
70,99,72
70,100,227
70,101,479
70,102,198
70,103,7301
70,104,4267
70,105,7480
70,106,8279
70,107,3996
70,108,3727
70,109,2112
70,110,7645
70,111,1961
70,112,1756
70,113,3938
70,114,1914
70,115,2190
70,116,1260
70,117,2721
70,118,5923
70,119,4364
70,120,4139
70,121,3358
70,122,84
70,123,205
70,124,4
70,125,21
70,126,1
70,127,66
70,128,3139
70,129,1665
70,130,3730
70,131,1366
70,132,1217
70,133,7362
70,134,8932
70,135,3203
70,136,145
70,137,24
70,138,66
70,139,63
70,140,887
70,141,1246
70,142,2093
70,143,426
70,144,305
70,145,1149
70,146,142
70,147,705
70,148,5249
70,149,24
70,150,2
70,151,7
70,152,11
70,153,12
70,154,2
70,157,8
70,158,17
70,159,30
70,160,5
70,161,4
70,163,2728
70,164,12901
70,165,5726
70,166,1216
70,167,170
70,168,1059
70,169,3978
70,170,1131
70,171,989
70,172,653
70,173,2933
70,174,3472
70,175,5632
70,176,1916
70,177,2978
70,178,5010
70,179,2649
70,180,1161
70,181,470
70,182,863
70,183,4340
70,184,8362
70,185,1644
70,186,2276
70,187,1111
70,188,406
70,189,266
70,190,68
70,191,157
70,192,616
70,193,614
70,194,1489
70,195,385
70,196,5
70,197,9
70,198,275
70,199,368
70,200,546
71,1,1739
71,2,2900
71,3,3320
71,4,3851
71,5,2747
71,6,378
71,7,2835
71,8,2227
71,9,10324
71,10,3271
71,11,4227
71,12,7081
71,13,12021
71,14,10935
71,15,10801
71,16,10597
71,17,10406
71,18,9160
71,19,19664
71,20,4837
71,21,3301
71,22,9872
71,23,4846
71,24,161
71,25,5
71,26,3
71,27,4
71,28,3
71,29,6
71,30,5
71,31,8
71,32,1
71,33,4
71,34,6
71,35,3
71,36,4
71,38,5
71,39,4
71,40,1
71,41,1
71,42,1
71,43,3
71,44,1
71,45,2
71,46,2
71,48,2
71,49,1
71,50,5
71,51,1
71,52,1
71,53,2
71,55,4
71,56,4
71,57,6
71,58,5
71,59,7
71,60,6
71,61,5
71,62,100
71,63,2655
71,64,6401
71,65,1853
71,66,38
71,67,1
71,68,1
71,69,2
71,70,3
71,71,6
71,72,844
71,73,2060
71,74,3458
71,75,334
71,76,1719
71,77,1254
71,78,708
71,79,3909
71,80,4006
71,81,9666
71,82,7102
71,83,16934
71,84,12719
71,85,12635
71,86,8049
71,87,2302
71,88,555
71,89,22
71,90,23
71,91,85
71,92,273
71,93,1884
71,94,4590
71,95,1379
71,96,1157
71,97,791
71,98,1632
71,99,124
71,100,1350
71,101,3170
71,102,594
71,103,7840
71,104,7299
71,105,6213
71,106,8161
71,107,6852
71,108,774
71,109,2838
71,110,2993
71,111,2777
71,112,7817
71,113,12997
71,114,3979
71,115,5108
71,116,2010
71,117,2322
71,118,10707
71,119,4601
71,120,3943
71,121,1008
71,122,12
71,123,2
71,124,10
71,125,69
71,126,3567
71,127,2543
71,128,1444
71,129,777
71,130,128
71,131,43
71,132,883
71,133,6587
71,134,12811
71,135,24020
71,136,8478
71,137,1433
71,138,1985
71,139,895
71,140,446
71,141,185
71,142,28
71,143,9
71,144,20
71,145,257
71,146,885
71,147,217
71,148,3277
71,149,3564
71,150,709
71,151,65
71,152,2
71,153,3
71,154,1
71,155,7
71,156,7
71,157,8
71,158,41
71,159,31
71,160,40
71,161,65
71,162,987
71,163,13782
71,164,10817
71,165,2458
71,166,206
71,167,121
71,168,6606
71,169,6609
71,170,2556
71,171,2642
71,172,2040
71,173,2731
71,174,2851
71,175,2948
71,176,2946
71,177,743
71,178,5825
71,179,469
71,180,954
71,181,636
71,182,1072
71,183,5608
71,184,10921
71,185,4919
71,186,2387
71,187,3809
71,188,1979
71,189,1850
71,190,3402
71,191,711
71,192,1304
71,193,364
71,194,54
71,195,17
71,196,1
71,197,2
71,198,88
71,199,140
71,200,182
72,1,7635
72,2,1960
72,3,2719
72,4,2653
72,5,10248
72,6,9624
72,7,10724
72,8,4397
72,9,6380
72,10,3639
72,11,6254
72,12,6514
72,13,2514
72,14,7486
72,15,9562
72,16,8855
72,17,10795
72,18,14909
72,19,6130
72,20,5185
72,21,2560
72,22,1987
72,23,4711
72,24,2239
72,25,8
72,26,6
72,27,9
72,28,7
72,29,7
72,30,7
72,31,9
72,32,2
72,33,4
72,34,6
72,35,5
72,36,2
72,38,4
72,39,1
72,42,1
72,43,1
72,44,1
72,45,2
72,47,2
72,48,2
72,49,2
72,50,4
72,51,1
72,52,1
72,53,4
72,55,2
72,56,5
72,57,6
72,58,5
72,59,8
72,60,2
72,61,29
72,62,148
72,63,32039
72,64,25506
72,65,4118
72,66,18
72,67,4
72,68,2
72,69,3
72,70,2
72,71,3
72,72,878
72,73,4316
72,74,3304
72,75,473
72,76,4793
72,77,3697
72,78,3038
72,79,2153
72,80,3238
72,81,4985
72,82,8103
72,83,11913
72,84,10203
72,85,13439
72,86,7919
72,87,1467
72,88,586
72,89,9
72,90,5
72,91,8
72,92,1372
72,93,15530
72,94,25963
72,95,4947
72,96,3921
72,97,828
72,98,3068
72,99,2335
72,100,1565
72,101,971
72,102,289
72,103,5476
72,104,3934
72,105,3956
72,106,3135
72,107,7061
72,108,5227
72,109,11395
72,110,6508
72,111,12416
72,112,20606
72,113,16305
72,114,10225
72,115,4303
72,116,1126
72,117,5581
72,118,933
72,119,231
72,120,2758
72,121,1803
72,122,1021
72,123,2555
72,124,2050
72,125,2111
72,126,3372
72,127,990
72,128,10
72,129,52
72,130,27
72,131,141
72,132,2289
72,133,8432
72,134,8483
72,135,4392
72,136,8565
72,137,587
72,138,186
72,139,72
72,140,44
72,141,262
72,142,63
72,143,11
72,144,4
72,145,638
72,146,426
72,148,29
72,149,138
72,150,475
72,151,590
72,152,27
72,153,58
72,154,455
72,155,54
72,156,3
72,157,5
72,158,3
72,159,6
72,160,15
72,161,584
72,162,9513
72,163,9352
72,164,2104
72,165,2838
72,166,520
72,167,1289
72,168,1864
72,169,43
72,170,227
72,171,640
72,172,12
72,173,3
72,174,5
72,175,221
72,176,4662
72,177,1804
72,178,739
72,179,906
72,180,695
72,181,930
72,182,474
72,183,497
72,184,1957
72,185,5999
72,186,7804
72,187,2551
72,188,993
72,189,182
72,190,1305
72,191,898
72,192,1
72,194,5
72,195,15
72,196,36
72,197,63
72,198,1478
72,199,146
72,200,98
73,1,1015
73,2,23
73,3,1888
73,4,3492
73,5,5170
73,6,4110
73,7,7473
73,8,7513
73,9,4790
73,10,8183
73,11,5004
73,12,16417
73,13,4574
73,14,9096
73,15,8141
73,16,2758
73,17,2378
73,18,8077
73,19,5207
73,20,2838
73,21,756
73,22,1137
73,23,4486
73,24,3365
73,25,80
73,26,6
73,27,4
73,28,4
73,29,3
73,30,7
73,31,2
73,32,3
73,33,1
73,34,4
73,35,1
73,36,3
73,37,3
73,38,3
73,39,1
73,41,1
73,42,1
73,44,1
73,46,2
73,47,3
73,49,2
73,51,3
73,52,1
73,53,7
73,54,2
73,55,2
73,59,3
73,60,1
73,61,11
73,62,257
73,63,14191
73,64,12925
73,65,306
73,66,13
73,67,3
73,68,3
73,70,9
73,71,259
73,72,3186
73,73,580
73,74,557
73,75,8
73,76,447
73,77,76
73,78,17
73,79,81
73,80,1519
73,81,2444
73,82,8371
73,83,6686
73,84,9648
73,85,5494
73,86,3171
73,87,967
73,88,245
73,89,29
73,90,18
73,91,5
73,92,9
73,93,3993
73,94,4583
73,95,6180
73,96,4557
73,97,5098
73,98,7551
73,99,1213
73,100,67
73,101,3069
73,102,3551
73,103,9589
73,104,5879
73,105,6543
73,106,8596
73,107,6358
73,108,8326
73,109,12281
73,110,5883
73,111,8785
73,112,21178
73,113,25840
73,114,9657
73,115,3605
73,116,778
73,117,787
73,118,3183
73,119,5091
73,120,6690
73,121,4968
73,122,1554
73,123,1187
73,124,675
73,125,67
73,126,5
73,127,192
73,128,160
73,129,25
73,130,86
73,131,615
73,132,10288
73,133,8883
73,134,10873
73,135,5068
73,136,3999
73,137,158
73,138,31
73,139,16
73,140,1
73,141,4
73,142,6
73,143,1
73,144,1
73,145,7
73,146,1
73,148,3
73,149,1
73,150,17
73,151,5
73,152,1
73,153,1
73,154,234
73,155,999
73,156,557
73,157,369
73,158,97
73,159,11
73,160,147
73,161,3477
73,162,6808
73,163,7333
73,164,4944
73,165,2613
73,166,2725
73,167,257
73,168,172
73,169,192
73,170,567
73,171,280
73,172,45
73,173,1
73,174,1
73,175,17
73,176,2599
73,177,507
73,178,1237
73,179,2646
73,180,7129
73,181,1798
73,182,1603
73,183,2232
73,184,1548
73,185,592
73,186,2668
73,187,1863
73,188,206
73,189,114
73,190,317
73,191,833
73,192,90
73,193,1
73,194,1
73,196,14
73,197,49
73,198,79
73,199,105
73,200,234
74,1,1890
74,2,736
74,3,1604
74,4,4282
74,5,15553
74,6,10669
74,7,16324
74,8,8203
74,9,13956
74,10,11310
74,11,2792
74,12,9166
74,13,2643
74,14,4779
74,15,6340
74,16,4433
74,17,5200
74,18,18702
74,19,3407
74,20,1228
74,21,3413
74,22,2399
74,23,2122
74,24,12903
74,25,5834
74,26,399
74,27,2
74,28,10
74,29,2
74,30,5
74,31,8
74,32,8
74,33,4
74,34,5
74,36,3
74,37,4
74,38,3
74,39,2
74,43,1
74,45,2
74,46,1
74,48,1
74,49,4
74,51,4
74,52,4
74,53,1
74,54,4
74,55,3
74,56,2
74,57,5
74,58,3
74,59,3
74,60,3
74,61,104
74,62,877
74,63,27913
74,64,13886
74,65,541
74,66,69
74,67,5
74,68,8
74,69,88
74,70,223
74,71,3677
74,72,2207
74,73,1881
74,74,112
74,75,79
74,76,382
74,77,9
74,78,449
74,79,469
74,80,1517
74,81,4047
74,82,14925
74,83,20883
74,84,15219
74,85,4132
74,86,7553
74,87,3053
74,88,447
74,89,458
74,90,130
74,91,4
74,92,7
74,93,70
74,94,3914
74,95,11073
74,96,12085
74,97,8668
74,98,11154
74,99,8523
74,100,5157
74,101,437
74,102,3245
74,103,13773
74,104,6730
74,105,6475
74,106,6221
74,107,4033
74,108,3994
74,109,17394
74,110,12463
74,111,11043
74,112,19498
74,113,20656
74,114,17307
74,115,8450
74,116,1259
74,117,3769
74,118,7331
74,119,16514
74,120,2949
74,121,4526
74,122,3693
74,123,2166
74,124,127
74,125,9
74,126,5394
74,127,951
74,128,33
74,129,2439
74,130,3173
74,131,4054
74,132,12175
74,133,11055
74,134,16470
74,135,8432
74,136,8924
74,137,258
74,138,29
74,139,4
74,140,2
74,141,6
74,142,2
74,143,45
74,144,18
74,145,39
74,146,51
74,147,1
74,148,6
74,149,4
74,150,966
74,151,702
74,154,3
74,155,8
74,156,407
74,157,772
74,158,2086
74,159,12544
74,160,12352
74,161,3698
74,162,5780
74,163,15086
74,164,1346
74,165,3442
74,166,2242
74,167,10
74,168,27
74,169,352
74,170,642
74,171,194
74,172,411
74,173,8
74,174,8
74,175,316
74,176,2671
74,177,6
74,178,5
74,179,14
74,180,2052
74,181,1875
74,182,3030
74,183,422
74,184,937
74,185,1076
74,186,268
74,187,375
74,188,2901
74,189,2465
74,190,2467
74,191,372
74,192,878
74,193,253
74,194,142
74,195,17
74,196,11
74,197,44
74,198,42
74,199,117
74,200,1275
75,1,1671
75,2,180
75,3,446
75,4,651
75,5,7594
75,6,16354
75,7,21593
75,8,7186
75,9,13639
75,10,8426
75,11,3026
75,12,2016
75,13,1062
75,14,1513
75,15,6308
75,16,1051
75,17,1913
75,18,3890
75,19,4542
75,20,6049
75,21,647
75,22,231
75,23,366
75,24,1907
75,25,2049
75,26,1304
75,27,3
75,28,4
75,29,1
75,30,5
75,31,4
75,32,3
75,33,2
75,34,2
75,35,1
75,36,2
75,37,1
75,38,1
75,39,1
75,41,1
75,43,1
75,46,2
75,50,1
75,51,2
75,52,3
75,53,2
75,54,3
75,55,1
75,56,5
75,57,3
75,58,4
75,59,7
75,60,18
75,61,190
75,62,1790
75,63,3847
75,64,2559
75,65,423
75,66,21
75,67,107
75,68,9
75,69,2097
75,70,4775
75,71,5376
75,72,3002
75,73,5671
75,74,1427
75,75,279
75,76,771
75,77,530
75,78,1915
75,79,2009
75,80,5916
75,81,8327
75,82,10830
75,83,10095
75,84,11157
75,85,7581
75,86,15282
75,87,4539
75,88,3471
75,89,384
75,90,8
75,91,12
75,92,367
75,93,110
75,94,2692
75,95,9813
75,96,6035
75,97,6077
75,98,7764
75,99,7340
75,100,8680
75,101,777
75,102,2880
75,103,4543
75,104,3834
75,105,3317
75,106,2120
75,107,1087
75,108,3807
75,109,3083
75,110,10755
75,111,5988
75,112,8031
75,113,20424
75,114,11892
75,115,7369
75,116,2766
75,117,3297
75,118,5091
75,119,2577
75,120,1605
75,121,268
75,122,523
75,123,1694
75,124,172
75,125,174
75,126,131
75,127,26
75,128,1393
75,129,3031
75,130,2574
75,131,1555
75,132,2327
75,133,6510
75,134,3780
75,135,6999
75,136,12300
75,137,1932
75,138,649
75,141,32
75,143,1
75,144,1
75,145,33
75,146,13
75,147,18
75,148,1
75,150,115
75,151,374
75,152,1
75,154,7
75,155,9
75,156,72
75,157,5111
75,158,3596
75,159,539
75,160,351
75,161,19
75,162,1519
75,163,589
75,164,193
75,165,205
75,166,713
75,167,722
75,168,8
75,169,1
75,170,30
75,171,33
75,172,18
75,173,2
75,175,523
75,176,152
75,177,3
75,178,1
75,180,88
75,181,91
75,182,342
75,183,496
75,184,1638
75,185,795
75,186,720
75,187,1131
75,188,203
75,189,868
75,190,1963
75,191,2178
75,192,2340
75,193,85
75,194,280
75,195,501
75,196,782
75,197,222
75,198,910
75,199,539
75,200,1294
76,1,1713
76,2,2786
76,3,3125
76,4,1985
76,5,4435
76,6,3875
76,7,9435
76,8,9061
76,9,10522
76,10,8840
76,11,13549
76,12,8654
76,13,14856
76,14,16060
76,15,14461
76,16,7124
76,17,10774
76,18,9885
76,19,3893
76,20,2727
76,21,314
76,22,380
76,23,2083
76,24,959
76,25,2407
76,26,5513
76,27,57
76,29,1
76,30,2
76,31,2
76,32,8
76,33,4
76,34,8
76,35,2
76,36,1
76,37,1
76,38,4
76,42,2
76,44,2
76,45,1
76,46,2
76,48,1
76,49,4
76,50,5
76,51,2
76,52,3
76,53,5
76,54,7
76,55,2
76,56,4
76,57,1
76,58,4
76,59,2
76,60,39
76,61,41
76,62,101
76,63,175
76,64,82
76,65,2920
76,66,4727
76,67,286
76,68,907
76,69,6559
76,70,3351
76,71,3862
76,72,2189
76,73,1918
76,74,215
76,75,608
76,76,239
76,77,543
76,78,3100
76,79,1252
76,80,2968
76,81,6899
76,82,11297
76,83,16704
76,84,19468
76,85,13345
76,86,6637
76,87,7023
76,88,3554
76,89,187
76,90,119
76,91,950
76,92,4008
76,93,2088
76,94,145
76,95,798
76,96,9334
76,97,12199
76,98,12311
76,99,14415
76,100,10380
76,101,6231
76,102,2869
76,103,472
76,104,191
76,105,279
76,106,911
76,107,2148
76,108,3865
76,109,3758
76,110,5494
76,111,8924
76,112,11600
76,113,11352
76,114,6447
76,115,5835
76,116,1593
76,117,6524
76,118,3051
76,119,1218
76,120,5391
76,121,1299
76,122,483
76,123,3409
76,124,2236
76,125,7615
76,126,22306
76,127,13480
76,128,22553
76,129,1049
76,130,1397
76,131,595
76,132,315
76,133,4549
76,134,14018
76,135,7020
76,136,10319
76,137,1153
76,138,4100
76,139,154
76,140,83
76,141,58
76,142,1
76,143,3
76,144,3
76,145,22
76,146,1
76,147,5
76,148,18
76,150,8
76,151,435
76,152,57
76,153,2
76,154,64
76,155,1806
76,156,3771
76,157,1477
76,158,7
76,159,9
76,160,4
76,161,3
76,162,5
76,163,5
76,164,2
76,165,21
76,166,755
76,167,773
76,168,902
76,169,226
76,170,13
76,171,6
76,172,9
76,174,3
76,175,12
76,176,53
76,177,2
76,178,1
76,179,2
76,180,2
76,182,448
76,183,74
76,184,201
76,185,796
76,186,5637
76,187,4500
76,188,740
76,189,267
76,190,319
76,191,1253
76,192,2960
76,193,852
76,194,1333
76,195,499
76,196,43
76,197,376
76,198,1392
76,199,97
76,200,35
77,1,1493
77,2,824
77,3,525
77,4,1891
77,5,3559
77,6,4915
77,7,4614
77,8,4219
77,9,2626
77,10,4127
77,11,3605
77,12,2744
77,13,7636
77,14,9223
77,15,8525
77,16,8568
77,17,19667
77,18,11029
77,19,828
77,20,5187
77,21,3079
77,22,3331
77,23,2962
77,24,4607
77,25,7244
77,26,6964
77,27,159
77,28,3
77,29,1
77,30,2
77,31,7
77,33,3
77,34,4
77,35,1
77,36,3
77,37,1
77,38,2
77,39,4
77,40,3
77,41,2
77,42,2
77,43,2
77,44,2
77,45,1
77,46,2
77,47,21
77,48,2
77,50,2
77,51,4
77,52,3
77,53,4
77,54,2
77,55,4
77,56,3
77,57,6
77,58,1
77,59,3
77,60,1
77,61,4
77,62,2
77,64,12
77,65,3214
77,66,27177
77,67,7271
77,68,7559
77,69,13074
77,70,9970
77,71,10450
77,72,4117
77,73,385
77,74,71
77,75,245
77,76,1096
77,77,921
77,78,1726
77,79,1496
77,80,1988
77,81,6236
77,82,23679
77,83,14089
77,84,21687
77,85,12174
77,86,9122
77,87,5232
77,88,7541
77,89,12425
77,90,14655
77,91,6132
77,92,2765
77,93,108
77,94,44
77,95,1242
77,96,11271
77,97,8832
77,98,7092
77,99,13588
77,100,14029
77,101,13702
77,102,11562
77,103,4406
77,104,1293
77,105,2355
77,106,3913
77,107,3018
77,108,1904
77,109,1886
77,110,295
77,111,8171
77,112,19617
77,113,15788
77,114,7183
77,115,3912
77,116,10106
77,117,10685
77,118,6920
77,119,5717
77,120,3379
77,121,6426
77,122,7514
77,123,9508
77,124,13718
77,125,10748
77,126,6902
77,127,11393
77,128,10868
77,129,894
77,130,352
77,131,910
77,132,1339
77,133,5754
77,134,11822
77,135,9707
77,136,2310
77,137,296
77,138,3288
77,139,228
77,140,30
77,141,228
77,142,22
77,143,2
77,144,22
77,145,12
77,146,13
77,147,1
77,148,20
77,149,422
77,150,1
77,151,8
77,152,1569
77,153,7915
77,154,10005
77,155,5244
77,156,96
77,157,21
77,158,5
77,159,7
77,161,107
77,162,149
77,163,27
77,164,1
77,165,3
77,166,33
77,167,3
77,168,381
77,169,432
77,170,21
77,171,8
77,172,5
77,174,112
77,175,502
77,176,863
77,177,1472
77,178,280
77,179,75
77,180,33
77,181,111
77,182,661
77,183,114
77,184,360
77,185,54
77,186,612
77,187,143
77,188,728
77,189,1274
77,190,816
77,191,520
77,192,3467
77,193,4241
77,194,6315
77,195,631
77,196,1625
77,197,839
77,198,1551
77,199,451
77,200,203
78,1,1843
78,2,488
78,3,679
78,4,672
78,5,204
78,6,3317
78,7,2276
78,8,794
78,9,2142
78,10,1482
78,11,2487
78,12,752
78,13,1010
78,14,377
78,15,1943
78,16,6831
78,17,10174
78,18,5604
78,19,4216
78,20,1821
78,21,631
78,22,395
78,23,287
78,24,185
78,25,1233
78,26,2638
78,27,987
78,28,15
78,29,4
78,30,5
78,31,1
78,32,8
78,33,5
78,34,11
78,35,1
78,36,2
78,37,1
78,38,1
78,39,2
78,43,1
78,44,1
78,46,1
78,47,1
78,48,1
78,49,3
78,50,1
78,51,3
78,52,1
78,54,2
78,55,2
78,56,1
78,57,3
78,58,4
78,59,4
78,60,1
78,62,1
78,63,1
78,64,1
78,65,3940
78,66,17853
78,67,12501
78,68,16281
78,69,10364
78,70,4919
78,71,10395
78,72,2667
78,73,1756
78,74,822
78,75,995
78,76,314
78,77,1019
78,78,6798
78,79,5786
78,80,6316
78,81,6511
78,82,9982
78,83,5601
78,84,6800
78,85,11690
78,86,8253
78,87,9244
78,88,8665
78,89,7589
78,90,7253
78,91,2052
78,92,2410
78,93,319
78,94,17
78,95,630
78,96,6481
78,97,6048
78,98,9968
78,99,11891
78,100,4973
78,101,6903
78,102,3388
78,103,6418
78,104,7467
78,105,5323
78,106,6956
78,107,848
78,108,133
78,109,763
78,110,476
78,111,742
78,112,4234
78,113,3875
78,114,2229
78,115,683
78,116,2838
78,117,1003
78,118,466
78,119,9509
78,120,4986
78,121,4575
78,122,785
78,123,1543
78,124,8546
78,125,8305
78,126,1928
78,127,583
78,128,165
78,129,430
78,130,94
78,131,279
78,132,4770
78,133,11496
78,134,5525
78,135,608
78,136,610
78,137,270
78,138,746
78,139,1281
78,140,10
78,142,8
78,143,17
78,144,195
78,145,310
78,146,1216
78,147,328
78,148,10
78,149,326
78,150,1
78,151,361
78,152,2284
78,153,5309
78,154,2547
78,155,35
78,156,4
78,157,3
78,158,5
78,160,3
78,161,1479
78,162,262
78,165,1
78,166,13
78,168,4
78,169,104
78,170,195
78,171,770
78,172,823
78,173,22
78,174,52
78,175,33
78,176,20
78,177,54
78,178,13
78,179,6
78,180,10
78,181,20
78,182,452
78,183,626
78,184,327
78,185,174
78,186,727
78,187,2
78,188,1
78,190,1492
78,191,2759
78,192,325
78,193,472
78,194,4289
78,195,4434
78,196,5658
78,197,2581
78,198,377
78,199,1196
78,200,2025
79,1,1024
79,2,2489
79,3,2724
79,4,169
79,5,1633
79,6,4629
79,7,3415
79,8,1938
79,9,5296
79,10,957
79,11,1550
79,12,305
79,13,286
79,14,2254
79,15,5520
79,16,5045
79,17,4653
79,18,3162
79,19,4635
79,20,3862
79,21,1149
79,22,202
79,23,287
79,24,1093
79,25,3501
79,26,8331
79,27,7915
79,28,75
79,29,2
79,30,4
79,31,7
79,32,3
79,33,2
79,34,4
79,35,2
79,36,1
79,38,1
79,39,4
79,40,4
79,41,1
79,44,5
79,45,1
79,46,1
79,47,1
79,48,2
79,49,3
79,50,4
79,51,3
79,52,5
79,53,3
79,54,1
79,55,3
79,56,1
79,57,6
79,58,10
79,59,2
79,60,3
79,61,4
79,62,2
79,63,1
79,64,15
79,65,220
79,66,4928
79,67,9103
79,68,18803
79,69,13988
79,70,11058
79,71,8149
79,72,1221
79,73,4660
79,74,4916
79,75,6355
79,76,4562
79,77,6568
79,78,10660
79,79,2689
79,80,3366
79,81,2063
79,82,8701
79,83,9645
79,84,7974
79,85,7656
79,86,24095
79,87,15618
79,88,27837
79,89,12689
79,90,3802
79,91,7126
79,92,7393
79,93,1157
79,94,287
79,95,81
79,96,5789
79,97,5267
79,98,8284
79,99,9432
79,100,11389
79,101,8400
79,102,11906
79,103,4391
79,104,1137
79,105,494
79,106,1455
79,107,165
79,108,24
79,109,399
79,110,601
79,111,4415
79,112,11277
79,113,12087
79,114,468
79,115,6441
79,116,4793
79,117,1536
79,118,671
79,119,2921
79,120,2856
79,121,1917
79,122,2263
79,123,4134
79,124,3619
79,125,3952
79,126,7108
79,127,3211
79,128,1447
79,129,959
79,130,43
79,131,1151
79,132,4003
79,133,6767
79,134,2936
79,135,3392
79,136,4618
79,137,1973
79,138,1644
79,139,1341
79,140,12
79,141,55
79,142,6
79,143,162
79,144,6035
79,145,1180
79,146,2933
79,147,2470
79,148,689
79,149,768
79,150,19
79,151,6499
79,152,10637
79,153,8736
79,154,2077
79,155,266
79,156,24
79,158,1
79,159,4
79,160,35
79,161,192
79,162,106
79,164,11
79,165,14
79,166,16
79,167,2
79,168,167
79,169,678
79,170,931
79,171,104
79,172,56
79,173,14
79,174,21
79,175,56
79,176,5
79,177,6
79,178,8
79,179,10
79,180,19
79,181,4
79,182,12
79,183,23
79,184,31
79,185,195
79,186,275
79,187,176
79,188,191
79,189,14
79,190,843
79,191,551
79,192,275
79,193,97
79,194,2509
79,195,5576
79,196,5268
79,197,767
79,198,947
79,199,868
79,200,760
80,1,1226
80,2,1571
80,3,2854
80,4,1472
80,5,1385
80,6,932
80,7,954
80,8,1669
80,9,1575
80,10,3768
80,11,1432
80,12,1577
80,13,3133
80,14,5190
80,15,6292
80,16,130
80,17,536
80,18,658
80,19,7008
80,20,5010
80,21,8258
80,22,3113
80,23,850
80,24,532
80,25,1106
80,26,3189
80,27,5087
80,28,2093
80,29,12
80,30,3
80,31,5
80,32,16
80,33,4
80,34,9
80,35,3
80,36,5
80,37,2
80,38,4
80,39,7
80,40,2
80,41,5
80,42,4
80,43,1
80,44,7
80,45,4
80,46,2
80,47,1
80,48,1
80,49,7
80,50,8
80,52,4
80,53,3
80,54,3
80,55,4
80,56,4
80,57,1
80,58,5
80,59,3
80,60,7
80,61,4
80,62,4
80,63,3
80,64,13
80,65,1424
80,66,3875
80,67,14332
80,68,15648
80,69,17724
80,70,8846
80,71,18749
80,72,7229
80,73,1173
80,74,328
80,75,2012
80,76,944
80,77,1398
80,78,220
80,79,1043
80,80,2462
80,81,2374
80,82,14742
80,83,12486
80,84,11414
80,85,9276
80,86,17205
80,87,12626
80,88,10928
80,89,3330
80,90,4854
80,91,1099
80,92,8237
80,93,6413
80,94,1403
80,95,41
80,96,2329
80,97,4745
80,98,10298
80,99,10784
80,100,10247
80,101,11113
80,102,10714
80,103,3263
80,104,605
80,105,724
80,106,1600
80,107,3042
80,108,1342
80,109,941
80,110,2209
80,111,1156
80,112,5722
80,113,10705
80,114,4763
80,115,7097
80,116,3779
80,117,1294
80,118,4633
80,119,3022
80,120,2238
80,121,1641
80,122,3671
80,123,2248
80,124,3634
80,125,2348
80,126,3416
80,127,2742
80,128,3413
80,129,7917
80,130,7823
80,131,4557
80,132,5623
80,133,665
80,134,5723
80,135,4806
80,136,6891
80,137,1678
80,138,828
80,139,1910
80,140,862
80,141,7884
80,142,1540
80,143,1304
80,144,1729
80,145,12
80,146,27
80,147,788
80,148,3788
80,149,7968
80,150,4534
80,151,12182
80,152,6657
80,153,4345
80,154,102
80,155,500
80,156,3
80,157,85
80,158,11
80,159,13
80,160,29
80,163,12
80,164,23
80,165,170
80,166,370
80,167,1093
80,168,153
80,169,10
80,170,29
80,171,8
80,172,8
80,173,64
80,174,174
80,175,107
80,176,8
80,177,18
80,178,23
80,179,1
80,180,4
80,181,3
80,182,5
80,183,1
80,184,8
80,185,180
80,186,59
80,187,9
80,188,341
80,189,1276
80,190,30
80,191,13
80,192,17
80,193,729
80,194,328
80,195,487
80,196,2877
80,197,5810
80,198,3734
80,199,8005
80,200,6381
81,1,2130
81,2,1012
81,3,313
81,4,985
81,5,745
81,6,709
81,7,561
81,8,18
81,9,123
81,10,5570
81,11,2778
81,12,1151
81,13,274
81,14,1196
81,15,925
81,16,469
81,17,41
81,18,470
81,19,2091
81,20,2109
81,21,4968
81,22,4694
81,23,2937
81,24,2003
81,25,151
81,26,2847
81,27,4934
81,28,5020
81,29,357
81,30,53
81,31,4
81,32,8
81,33,11
81,34,5
81,35,2
81,36,4
81,37,3
81,38,2
81,39,4
81,40,5
81,41,1
81,42,2
81,43,2
81,44,4
81,45,1
81,47,1
81,48,2
81,50,1
81,51,6
81,52,3
81,53,4
81,54,1
81,55,3
81,57,4
81,58,5
81,59,4
81,60,3
81,61,2
81,62,3
81,63,2
81,64,9
81,65,1599
81,66,7524
81,67,5117
81,68,13832
81,69,2168
81,70,1507
81,71,5021
81,72,1146
81,73,1346
81,74,607
81,75,391
81,76,1223
81,77,1555
81,78,761
81,79,237
81,80,1339
81,81,635
81,82,2579
81,83,5872
81,84,4672
81,85,12996
81,86,16801
81,87,15913
81,88,16669
81,89,8738
81,90,9040
81,91,1926
81,92,1871
81,93,11697
81,94,8831
81,95,32
81,96,312
81,97,4371
81,98,12033
81,99,9637
