x,y,count
64,115,501
64,116,70
64,117,160
64,118,480
64,119,409
64,120,11
64,123,1
64,124,2
64,125,71
64,126,8
64,128,5
64,129,3
64,130,4
64,131,5
64,132,4
64,133,4
64,134,10
64,135,58
64,136,506
64,137,64
64,138,82
64,139,460
64,140,1162
64,141,1132
64,142,801
64,143,704
64,144,145
64,145,103
64,146,544
64,147,2118
64,148,1286
64,149,1206
64,150,1343
64,151,2033
64,152,2689
64,153,314
64,154,143
64,155,85
64,156,106
64,157,300
64,158,424
64,159,288
64,160,280
64,161,176
64,162,63
64,163,632
64,164,1426
64,165,1117
64,166,695
64,167,1034
64,168,572
64,169,309
64,170,2016
64,171,1001
64,172,740
64,173,862
64,174,742
64,175,1701
64,176,1791
64,177,1643
64,178,1223
64,179,601
64,180,1255
64,181,2895
64,182,1254
64,183,547
64,184,416
64,185,382
64,186,178
64,187,397
64,188,200
64,189,29
64,190,150
64,191,2
64,192,2
64,194,1
64,196,1
65,1,291
65,2,146
65,3,296
65,4,111
65,5,39
65,6,186
65,7,220
65,8,66
65,9,70
65,10,94
65,11,535
65,12,468
65,13,131
65,14,98
65,15,1586
65,16,1404
65,17,309
65,18,121
65,19,3
65,20,4
65,21,2
65,22,1
65,23,3
65,24,1
65,26,3
65,28,2
65,29,2
65,30,1
65,31,1
65,34,1
65,35,1
65,39,1
65,41,1
65,42,1
65,43,1
65,44,2
65,45,2
65,46,1
65,48,1
65,49,1
65,50,1
65,51,3
65,53,1
65,54,3
65,55,5
65,56,6
65,57,3
65,58,1
65,59,6
65,60,2
65,61,4
65,62,4
65,63,6
65,64,2
65,65,3
65,66,1
65,67,12
65,68,1
65,69,1
65,71,1
65,72,1
65,73,41
65,74,124
65,75,620
65,76,74
65,77,25
65,78,358
65,79,330
65,80,227
65,81,343
65,82,154
65,83,110
65,84,828
65,85,561
65,86,215
65,87,39
65,88,14
65,89,11
65,90,4
65,91,2
65,92,4
65,93,8
65,94,7
65,95,4
65,96,8
65,97,23
65,98,69
65,99,175
65,100,79
65,101,165
65,102,113
65,103,187
65,104,1103
65,105,434
65,106,582
65,107,408
65,108,47
65,109,425
65,110,229
65,111,202
65,112,170
65,113,310
65,114,108
65,115,1153
65,116,357
65,117,392
65,118,821
65,119,275
65,120,145
65,121,14
65,122,2
65,123,2
65,124,9
65,125,83
65,126,2
65,127,3
65,129,5
65,130,4
65,131,4
65,132,3
65,133,4
65,134,4
65,135,4
65,136,545
65,137,68
65,138,93
65,139,163
65,140,1235
65,141,2589
65,142,1363
65,143,766
65,144,1764
65,145,2710
65,146,3514
65,147,2603
65,148,2015
65,149,1939
65,150,1562
65,151,1136
65,152,442
65,153,34
65,154,4
65,155,19
65,156,15
65,157,31
65,158,70
65,159,73
65,160,17
65,161,41
65,162,68
65,163,459
65,164,676
65,165,763
65,166,1163
65,167,2512
65,168,769
65,169,2209
65,170,623
65,171,989
65,172,1410
65,173,1192
65,174,1056
65,175,1622
65,176,993
65,177,1819
65,178,2202
65,179,1761
65,180,1987
65,181,1509
65,182,2597
65,183,212
65,184,389
65,185,222
65,186,194
65,187,73
65,188,257
65,189,87
65,190,125
65,191,22
65,192,38
65,193,5
65,194,4
65,195,1
65,196,19
65,197,22
65,198,6
65,200,1
66,1,107
66,2,53
66,3,47
66,4,119
66,5,263
66,6,776
66,7,919
66,8,212
66,9,96
66,10,108
66,11,78
66,12,534
66,13,273
66,14,200
66,15,201
66,16,2284
66,17,2625
66,18,604
66,19,363
66,20,37
66,21,3
66,22,4
66,23,1
66,24,5
66,27,1
66,28,1
66,29,1
66,30,2
66,32,2
66,33,1
66,36,2
66,39,1
66,40,1
66,41,1
66,42,1
66,43,2
66,44,2
66,48,1
66,49,1
66,50,3
66,51,4
66,52,4
66,53,2
66,54,3
66,55,2
66,56,2
66,57,2
66,58,8
66,59,4
66,60,4
66,61,9
66,62,4
66,63,9
66,64,1
66,65,1
66,66,3
66,67,3
66,68,3
66,70,2
66,72,1
66,73,5
66,74,129
66,75,819
66,76,191
66,77,27
66,78,211
66,79,451
66,80,252
66,81,275
66,82,673
66,83,750
66,84,1655
66,85,351
66,86,182
66,87,27
66,88,9
66,89,7
66,90,4
66,91,7
66,92,38
66,93,7
66,94,17
66,95,5
66,96,9
66,97,14
66,98,22
66,99,119
66,100,144
66,101,166
66,102,129
66,103,562
66,104,510
66,105,182
66,106,214
66,107,615
66,108,344
66,109,430
66,110,405
66,111,259
66,112,348
66,113,892
66,114,1065
66,115,1196
66,116,1026
66,117,620
66,118,1086
66,119,592
66,120,520
66,121,300
66,122,300
66,123,380
66,124,344
66,125,738
66,126,1017
66,127,558
66,128,239
66,129,297
66,130,490
66,131,357
66,132,65
66,133,37
66,134,34
66,135,35
66,136,559
66,137,411
66,138,886
66,139,726
66,140,1377
66,141,1537
66,142,2986
66,143,3102
66,144,2419
66,145,2055
66,146,1537
66,147,1009
66,148,1727
66,149,927
66,150,1949
66,151,1114
66,152,66
66,153,39
66,154,2
66,155,34
66,156,8
66,157,26
66,158,80
66,159,59
66,160,2
66,161,34
66,162,188
66,163,556
66,164,299
66,165,627
66,166,1363
66,167,2680
66,168,3777
66,169,1896
66,170,1146
66,171,1246
66,172,1550
66,173,2112
66,174,2216
66,175,2679
66,176,2458
66,177,2293
66,178,1921
66,179,1346
66,180,1286
66,181,597
66,182,2932
66,183,747
66,184,384
66,185,94
66,186,65
66,187,124
66,188,79
66,189,237
66,190,98
66,191,80
66,192,234
66,193,245
66,194,385
66,195,116
66,196,17
66,197,1
66,198,5
67,1,42
67,2,18
67,3,123
67,4,86
67,5,31
67,6,142
67,7,622
67,8,577
67,9,147
67,10,31
67,11,57
67,12,228
67,13,465
67,14,173
67,15,496
67,16,486
67,17,2105
67,18,2711
67,19,1397
67,20,25
67,21,3
67,22,3
67,23,2
67,24,1
67,25,2
67,26,3
67,28,1
67,30,1
67,32,1
67,36,1
67,46,1
67,47,1
67,49,1
67,50,1
67,51,2
67,52,1
67,54,1
67,55,3
67,56,2
67,57,2
67,58,5
67,59,3
67,60,3
67,61,7
67,62,5
67,63,16
67,64,5
67,65,2
67,66,2
67,68,1
67,69,1
67,70,1
67,73,4
67,74,195
67,75,237
67,76,241
67,77,70
67,78,59
67,79,607
67,80,344
67,81,140
67,82,141
67,83,327
67,84,939
67,85,399
67,86,123
67,87,15
67,88,7
67,89,6
67,90,2
67,91,11
67,92,56
67,93,77
67,94,41
67,95,12
67,96,2
67,97,15
67,98,28
67,99,32
67,100,59
67,101,42
67,102,124
67,103,606
67,104,483
67,105,59
67,106,164
67,107,244
67,108,156
67,109,403
67,110,52
67,111,875
67,112,928
67,113,129
67,114,524
67,115,597
67,116,240
67,117,459
67,118,100
67,119,149
67,120,194
67,121,270
67,122,50
67,123,160
67,124,68
67,125,61
67,126,229
67,127,57
67,128,140
67,129,20
67,130,17
67,131,180
67,132,333
67,133,280
67,134,399
67,135,490
67,136,1620
67,137,1794
67,138,1253
67,139,568
67,140,439
67,141,151
67,142,199
67,143,894
67,144,897
67,145,766
67,146,1236
67,147,874
67,148,1795
67,149,1534
67,150,590
67,151,168
67,152,4
67,153,29
67,154,13
67,155,5
67,156,3
67,157,20
67,158,35
67,159,35
67,160,2
67,161,157
67,162,165
67,163,82
67,164,94
67,165,232
67,166,1821
67,167,3173
67,168,727
67,169,1471
67,170,2497
67,171,1725
67,172,1154
67,173,1040
67,174,1051
67,175,924
67,176,859
67,177,606
67,178,1021
67,179,756
67,180,1215
67,181,1037
67,182,2972
67,183,1481
67,184,385
67,185,44
67,186,48
67,187,203
67,188,72
67,189,18
67,190,19
67,191,8
67,192,197
67,193,42
67,194,111
67,195,162
67,196,3
67,197,2
67,198,2
67,199,6
67,200,8
68,1,102
68,2,29
68,3,381
68,4,337
68,5,140
68,6,314
68,7,885
68,8,851
68,9,730
68,10,330
68,11,227
68,12,373
68,13,1289
68,14,1023
68,15,489
68,16,454
68,17,545
68,18,3013
68,19,2086
68,20,450
68,21,10
68,22,3
68,23,6
68,24,5
68,25,6
68,26,4
68,27,3
68,28,2
68,29,1
68,32,1
68,33,1
68,34,1
68,35,1
68,37,2
68,38,2
68,40,1
68,41,1
68,43,1
68,49,2
68,50,1
68,51,1
68,52,1
68,53,3
68,54,1
68,55,4
68,56,6
68,57,4
68,58,3
68,59,3
68,60,12
68,61,3
68,62,13
68,63,24
68,64,7
68,65,6
68,66,2
68,67,5
68,68,1
68,69,2
68,70,1
68,71,4
68,72,1
68,73,1
68,74,166
68,75,452
68,76,360
68,77,634
68,78,371
68,79,1358
68,80,782
68,81,243
68,82,495
68,83,418
68,84,825
68,85,1101
68,86,268
68,87,42
68,88,5
68,89,6
68,90,5
68,91,16
68,92,68
68,93,169
68,94,167
68,95,57
68,96,59
68,97,91
68,98,39
68,99,50
68,100,77
68,101,67
68,102,189
68,103,906
68,104,376
68,105,245
68,106,219
68,107,189
68,108,148
68,109,463
68,110,1210
68,111,975
68,112,737
68,113,463
68,114,469
68,115,132
68,116,416
68,117,927
68,118,762
68,119,205
68,120,30
68,121,9
68,122,38
68,123,26
68,124,23
68,125,19
68,126,38
68,127,107
68,128,66
68,129,36
68,130,22
68,131,29
68,132,21
68,133,28
68,134,70
68,135,757
68,136,2195
68,137,315
68,138,43
68,139,2
68,140,6
68,141,27
68,142,146
68,143,303
68,144,435
68,145,1294
68,146,1336
68,147,1156
68,148,1895
68,149,266
68,150,162
68,151,254
68,152,58
68,153,38
68,154,7
68,155,26
68,156,42
68,157,170
68,158,79
68,159,122
68,160,128
68,161,169
68,162,59
68,163,66
68,164,96
68,165,1077
68,166,4836
68,167,1597
68,168,1385
68,169,1831
68,170,618
68,171,1019
68,172,720
68,173,660
68,174,288
68,175,433
68,176,562
68,177,1215
68,178,1347
68,179,1047
68,180,1435
68,181,1835
68,182,2939
68,183,2049
68,184,853
68,185,499
68,186,254
68,187,351
68,188,609
68,189,130
68,190,80
68,191,88
68,192,83
68,193,81
68,194,40
68,195,146
68,196,68
68,197,5
68,198,4
68,199,11
68,200,10
69,1,226
69,2,148
69,3,261
69,4,20
69,5,488
69,6,365
69,7,589
69,8,1271
69,9,1416
69,10,1139
69,11,784
69,12,1708
69,13,1166
69,14,156
69,15,271
69,16,776
69,17,1018
69,18,2987
69,19,1430
69,20,1149
69,21,585
69,22,51
69,23,4
69,24,3
69,25,3
69,26,2
69,27,4
69,30,1
69,31,2
69,32,3
69,33,3
69,35,4
69,36,1
69,37,2
69,38,2
69,39,2
69,41,1
69,42,1
69,43,1
69,45,1
69,46,1
69,48,1
69,49,1
69,50,1
69,51,1
69,52,2
69,53,1
69,54,1
69,55,4
69,56,2
69,57,2
69,58,1
69,59,3
69,60,8
69,61,6
69,62,43
69,63,65
69,64,5
69,65,5
69,66,4
69,67,2
69,68,2
69,70,2
69,71,2
69,73,23
69,74,355
69,75,839
69,76,220
69,77,83
69,78,188
69,79,433
69,80,1167
69,81,977
69,82,722
69,83,790
69,84,718
69,85,1486
69,86,737
69,87,33
69,88,72
69,89,39
69,90,9
69,91,28
69,92,76
69,93,193
69,94,435
69,95,211
69,96,134
69,97,143
69,98,113
69,99,22
69,100,93
69,101,230
69,102,602
69,103,1030
69,104,432
69,105,906
69,106,120
69,107,121
69,108,240
69,109,962
69,110,1357
69,111,482
69,112,96
69,113,973
69,114,182
69,115,224
69,116,757
69,117,525
69,118,670
69,119,203
69,120,3
69,121,75
69,122,33
69,123,16
69,124,6
69,125,9
69,126,1
69,127,5
69,128,7
69,129,125
69,130,664
69,131,877
69,132,426
69,133,620
69,134,1406
69,135,1794
69,136,244
69,137,90
69,138,25
69,139,11
69,140,79
69,141,166
69,142,1119
69,143,756
69,144,203
69,145,549
69,146,536
69,147,458
69,148,1418
69,149,29
69,150,5
69,151,50
69,152,55
69,153,84
69,154,245
69,155,159
69,156,271
69,157,257
69,158,126
69,159,46
69,160,3
69,161,30
69,162,63
69,163,424
69,164,779
69,165,5312
69,166,1324
69,167,476
69,168,602
69,169,740
69,170,148
69,171,646
69,172,1048
69,173,1516
69,174,785
69,175,701
69,176,1007
69,177,695
69,178,300
69,179,629
69,180,866
69,181,1613
69,182,1504
69,183,1872
69,184,631
69,185,277
69,186,869
69,187,510
69,188,578
69,189,501
69,190,659
69,191,445
69,192,500
69,193,423
69,194,461
69,195,453
69,196,611
69,197,376
69,198,548
69,199,662
69,200,1328
70,1,303
70,2,102
70,3,88
70,4,63
70,5,264
70,6,87
70,7,277
70,8,2097
70,9,1326
70,10,106
70,11,387
70,12,279
70,13,275
70,14,703
70,15,985
70,16,854
70,17,449
70,18,1740
70,19,995
70,20,193
70,21,837
70,22,188
70,23,50
70,24,3
70,25,1
70,28,1
70,31,4
70,32,3
70,33,1
70,35,2
70,36,4
70,37,4
70,41,1
70,43,2
70,44,2
70,47,1
70,48,1
70,50,4
70,52,1
70,53,1
70,54,1
70,56,1
70,57,2
70,58,2
70,59,5
70,60,3
70,61,14
70,62,42
70,63,163
70,64,35
70,65,16
70,66,9
70,67,72
70,68,8
70,69,3
70,70,3
70,71,4
70,73,51
70,74,570
70,75,279
70,76,146
70,77,15
70,78,64
70,79,23
70,80,600
70,81,532
70,82,759
70,83,1586
70,84,1193
70,85,854
70,86,700
70,87,21
70,88,36
70,89,2
70,90,8
70,91,26
70,92,15
70,93,216
70,94,627
70,95,116
70,96,27
70,97,35
70,98,18
70,99,21
70,100,39
70,101,88
70,102,81
70,103,1399
70,104,969
70,105,1454
70,106,1561
70,107,1060
70,108,1305
70,109,590
70,110,1564
70,111,667
70,112,719
70,113,807
70,114,334
70,115,589
70,116,471
70,117,369
70,118,848
70,119,309
70,120,278
70,121,186
70,122,16
70,123,14
70,124,4
70,125,17
70,126,1
70,127,63
70,128,1772
70,129,995
70,130,1659
70,131,724
70,132,617
70,133,1578
70,134,1907
70,135,459
70,136,58
70,137,8
70,138,45
70,139,49
70,140,683
70,141,816
70,142,1090
70,143,333
70,144,266
70,145,796
70,146,85
70,147,346
70,148,2311
70,149,11
70,150,2
70,151,6
70,152,8
70,153,7
70,154,2
70,157,7
70,158,14
70,159,21
70,160,4
70,161,4
70,163,284
70,164,2450
70,165,1600
70,166,108
70,167,39
70,168,209
70,169,563
70,170,332
70,171,596
70,172,519
70,173,858
70,174,977
70,175,824
70,176,412
70,177,682
70,178,1059
70,179,619
70,180,334
70,181,139
70,182,174
70,183,471
70,184,1119
70,185,337
70,186,228
70,187,185
70,188,149
70,189,127
70,190,30
70,191,36
70,192,303
70,193,337
70,194,542
70,195,258
70,196,5
70,197,4
70,198,144
70,199,204
70,200,187
71,1,223
71,2,460
71,3,432
71,4,410
71,5,660
71,6,70
71,7,543
71,8,690
71,9,1275
71,10,405
71,11,453
71,12,929
71,13,1704
71,14,1452
71,15,1451
71,16,867
71,17,1319
71,18,1915
71,19,2424
71,20,257
71,21,346
71,22,1189
71,23,521
71,24,66
71,25,5
71,26,3
71,27,4
71,28,3
71,29,6
71,30,5
71,31,6
71,32,1
71,33,3
71,34,4
71,35,3
71,36,4
71,38,4
71,39,4
71,40,1
71,41,1
71,42,1
71,43,2
71,44,1
71,45,2
71,46,2
71,48,2
71,49,1
71,50,4
71,51,1
71,52,1
71,53,2
71,55,4
71,56,3
71,57,3
71,58,4
71,59,6
71,60,5
71,61,5
71,62,78
71,63,870
71,64,2429
71,65,675
71,66,27
71,67,1
71,68,1
71,69,2
71,70,3
71,71,5
71,72,46
71,73,389
71,74,766
71,75,130
71,76,310
71,77,126
71,78,88
71,79,238
71,80,625
71,81,846
71,82,588
71,83,1558
71,84,1207
71,85,1589
71,86,950
71,87,175
71,88,154
71,89,7
71,90,12
71,91,24
71,92,88
71,93,240
71,94,783
71,95,304
71,96,198
71,97,125
71,98,156
71,99,40
71,100,350
71,101,1163
71,102,376
71,103,1017
71,104,541
71,105,618
71,106,848
71,107,1023
71,108,216
71,109,456
71,110,837
71,111,730
71,112,1252
71,113,2139
71,114,1149
71,115,1379
71,116,555
71,117,566
71,118,939
71,119,1170
71,120,709
71,121,149
71,122,11
71,123,2
71,124,3
71,125,42
71,126,1199
71,127,1364
71,128,726
71,129,410
71,130,85
71,131,23
71,132,129
71,133,1431
71,134,2633
71,135,1840
71,136,1842
71,137,668
71,138,937
71,139,641
71,140,343
71,141,63
71,142,18
71,143,9
71,144,19
71,145,218
71,146,446
71,147,199
71,148,1845
71,149,1835
71,150,533
71,151,65
71,152,2
71,153,3
71,154,1
71,155,6
71,156,6
71,157,7
71,158,27
71,159,20
71,160,22
71,161,33
71,162,150
71,163,2969
71,164,2612
71,165,88
71,166,40
71,167,59
71,168,1477
71,169,1539
71,170,1073
71,171,449
71,172,695
71,173,1585
71,174,1531
71,175,1139
71,176,914
71,177,330
71,178,254
71,179,110
71,180,187
71,181,129
71,182,84
71,183,388
71,184,1053
71,185,990
71,186,422
71,187,433
71,188,289
71,189,406
71,190,387
71,191,77
71,192,66
71,193,45
71,194,17
71,195,11
71,196,1
71,197,2
71,198,44
71,199,88
71,200,117
72,1,637
72,2,176
72,3,183
72,4,380
72,5,992
72,6,698
72,7,1545
72,8,1133
72,9,1476
72,10,751
72,11,595
72,12,1066
72,13,676
72,14,1083
72,15,1044
72,16,1148
72,17,1740
72,18,3241
72,19,397
72,20,359
72,21,310
72,22,369
72,23,493
72,24,315
72,25,5
72,26,6
72,27,8
72,28,5
72,29,4
72,30,7
72,31,7
72,32,2
72,33,3
72,34,6
72,35,3
72,36,2
72,38,4
72,39,1
72,42,1
72,43,1
72,44,1
72,45,2
72,47,2
72,48,2
72,49,2
72,50,4
72,51,1
72,52,1
72,53,4
72,55,1
72,56,5
72,57,2
72,58,5
72,59,4
72,60,2
72,61,15
72,62,143
72,63,7132
72,64,7658
72,65,1323
72,66,14
72,67,3
72,68,2
72,69,3
72,70,2
72,71,3
72,72,143
72,73,523
72,74,917
72,75,172
72,76,767
72,77,428
72,78,348
72,79,373
72,80,677
72,81,1109
72,82,1016
72,83,1497
72,84,1477
72,85,1753
72,86,1204
72,87,238
72,88,194
72,89,6
72,90,4
72,91,7
72,92,98
72,93,339
72,94,1046
72,95,517
72,96,311
72,97,102
72,98,401
72,99,745
72,100,597
72,101,398
72,102,78
72,103,802
72,104,543
72,105,543
72,106,337
72,107,861
72,108,960
72,109,964
72,110,1459
72,111,2178
72,112,2931
72,113,1965
72,114,1731
72,115,927
72,116,444
72,117,1637
72,118,549
72,119,119
72,120,527
72,121,321
72,122,370
72,123,757
72,124,1160
72,125,1152
72,126,1574
72,127,231
72,128,10
72,129,33
72,130,24
72,131,42
72,132,317
72,133,1721
72,134,1334
72,135,1047
72,136,2603
72,137,187
72,138,66
72,139,34
72,140,20
72,141,41
72,142,21
72,143,9
72,144,3
72,145,11
72,146,11
72,148,21
72,149,87
72,150,355
72,151,467
72,152,25
72,153,53
72,154,319
72,155,51
72,156,2
72,157,4
72,158,3
72,159,5
72,160,13
72,161,131
72,162,2974
72,163,3253
72,164,78
72,165,438
72,166,414
72,167,749
72,168,725
72,169,36
72,170,70
72,171,76
72,172,3
72,173,3
72,174,4
72,175,109
72,176,774
72,177,476
72,178,235
72,179,220
72,180,105
72,181,176
72,182,71
72,183,81
72,184,166
72,185,793
72,186,1035
72,187,413
72,188,123
72,189,37
72,190,277
72,191,57
72,192,1
72,194,3
72,195,7
72,196,15
72,197,42
72,198,376
72,199,66
72,200,62
73,1,163
73,2,10
73,3,119
73,4,291
73,5,482
73,6,216
73,7,1276
73,8,855
73,9,868
73,10,1453
73,11,669
73,12,782
73,13,582
73,14,1587
73,15,1247
73,16,295
73,17,265
73,18,2182
73,19,496
73,20,341
73,21,137
73,22,167
73,23,571
73,24,333
73,25,32
73,26,6
73,27,4
73,28,4
73,29,3
73,30,6
73,31,2
73,32,3
73,33,1
73,34,4
73,35,1
73,36,3
73,37,2
73,38,3
73,39,1
73,41,1
73,42,1
73,44,1
73,46,2
73,47,3
73,49,2
73,51,2
73,52,1
73,53,6
73,54,2
73,55,2
73,59,3
73,60,1
73,61,8
73,62,99
73,63,2954
73,64,3997
73,65,118
73,66,12
73,67,3
73,68,2
73,70,7
73,71,67
73,72,363
73,73,304
73,74,209
73,75,6
73,76,164
73,77,20
73,78,11
73,79,19
73,80,53
73,81,466
73,82,856
73,83,1114
73,84,1331
73,85,1095
73,86,338
73,87,137
73,88,73
73,89,22
73,90,5
73,91,4
73,92,9
73,93,204
73,94,281
73,95,663
73,96,414
73,97,516
73,98,1804
73,99,547
73,100,39
73,101,547
73,102,539
73,103,1189
73,104,916
73,105,874
73,106,1079
73,107,888
73,108,1477
73,109,2513
73,110,1173
73,111,1334
73,112,3255
73,113,3425
73,114,1653
73,115,675
73,116,274
73,117,258
73,118,999
73,119,987
73,120,1549
73,121,1589
73,122,964
73,123,893
73,124,557
73,125,65
73,126,4
73,127,124
73,128,104
73,129,20
73,130,5
73,131,88
73,132,1157
73,133,1262
73,134,1010
73,135,713
73,136,1348
73,137,45
73,138,19
73,139,3
73,140,1
73,141,4
73,142,4
73,143,1
73,144,1
73,145,4
73,146,1
73,148,2
73,149,1
73,150,16
73,151,3
73,152,1
73,153,1
73,154,199
73,155,700
73,156,443
73,157,287
73,158,80
73,159,11
73,160,113
73,161,1574
73,162,2417
73,163,1504
73,164,1462
73,165,732
73,166,346
73,167,181
73,168,116
73,169,76
73,170,72
73,171,47
73,172,18
73,173,1
73,174,1
73,175,10
73,176,218
73,177,82
73,178,333
73,179,436
73,180,698
73,181,276
73,182,145
73,183,195
73,184,245
73,185,129
73,186,247
73,187,391
73,188,122
73,189,33
73,190,89
73,191,126
73,192,59
73,193,1
73,194,1
73,196,12
73,197,32
73,198,53
73,199,58
73,200,107
74,1,353
74,2,137
74,3,209
74,4,471
74,5,1146
74,6,698
74,7,2469
74,8,725
74,9,1273
74,10,1651
74,11,456
74,12,1220
74,13,383
74,14,587
74,15,1348
74,16,655
74,17,774
74,18,3557
74,19,1326
74,20,187
74,21,237
74,22,331
74,23,450
74,24,1568
74,25,544
74,26,38
74,27,2
74,28,9
74,29,2
74,30,5
74,31,7
74,32,7
74,33,3
74,34,4
74,36,2
74,37,3
74,38,3
74,39,2
74,43,1
74,45,2
74,46,1
74,48,1
74,49,3
74,51,4
74,52,4
74,53,1
74,54,3
74,55,3
74,56,2
74,57,4
74,58,2
74,59,3
74,60,3
74,61,22
74,62,192
74,63,1506
74,64,2508
74,65,270
74,66,29
74,67,5
74,68,4
74,69,26
74,70,95
74,71,405
74,72,312
74,73,678
74,74,53
74,75,32
74,76,167
74,77,7
74,78,159
74,79,59
74,80,192
74,81,807
74,82,1386
74,83,2106
74,84,2457
74,85,620
74,86,517
74,87,198
74,88,123
74,89,108
74,90,7
74,91,4
74,92,7
74,93,26
74,94,365
74,95,1642
74,96,1770
74,97,1579
74,98,1475
74,99,658
74,100,903
74,101,133
74,102,390
74,103,706
74,104,463
74,105,618
74,106,648
74,107,664
74,108,663
74,109,2834
74,110,2471
74,111,1933
74,112,2995
74,113,2750
74,114,2053
74,115,1226
74,116,212
74,117,578
74,118,2187
74,119,3698
74,120,534
74,121,753
74,122,704
74,123,130
74,124,28
74,125,8
74,126,207
74,127,104
74,128,27
74,129,479
74,130,574
74,131,754
74,132,1079
74,133,1508
74,134,1169
74,135,603
74,136,1906
74,137,114
74,138,14
74,139,4
74,140,2
74,141,5
74,142,2
74,143,11
74,144,9
74,145,18
74,146,30
74,147,1
74,148,6
74,149,4
74,150,60
74,151,94
74,154,3
74,155,8
74,156,333
74,157,89
74,158,882
74,159,5078
74,160,4573
74,161,2145
74,162,867
74,163,613
74,164,347
74,165,524
74,166,159
74,167,6
74,168,20
74,169,46
74,170,96
74,171,41
74,172,54
74,173,5
74,174,5
74,175,26
74,176,256
74,177,6
74,178,4
74,179,7
74,180,263
74,181,414
74,182,671
74,183,134
74,184,223
74,185,141
74,186,62
74,187,70
74,188,581
74,189,528
74,190,514
74,191,125
74,192,180
74,193,114
74,194,86
74,195,12
74,196,3
74,197,7
74,198,30
74,199,75
74,200,326
75,1,496
75,2,35
75,3,100
75,4,186
75,5,1413
75,6,2939
75,7,3709
75,8,1330
75,9,2071
75,10,1668
75,11,918
75,12,587
75,13,371
75,14,533
75,15,1406
75,16,188
75,17,450
75,18,1183
75,19,1631
75,20,599
75,21,119
75,22,97
75,23,96
75,24,569
75,25,403
75,26,271
75,27,3
75,28,3
75,29,1
75,30,4
75,31,4
75,32,3
75,33,2
75,34,2
75,35,1
75,36,2
75,37,1
75,38,1
75,39,1
75,41,1
75,43,1
75,46,2
75,50,1
75,51,2
75,52,3
75,53,2
75,54,3
75,55,1
75,56,4
75,57,2
75,58,4
75,59,6
75,60,10
75,61,67
75,62,216
75,63,266
75,64,806
75,65,301
75,66,17
75,67,33
75,68,4
75,69,203
75,70,528
75,71,469
75,72,310
75,73,830
75,74,298
75,75,182
75,76,377
75,77,228
75,78,299
75,79,272
75,80,603
75,81,994
75,82,1087
75,83,1352
75,84,2113
75,85,985
75,86,947
75,87,886
75,88,455
75,89,154
75,90,7
75,91,7
75,92,39
75,93,59
75,94,714
75,95,1828
75,96,1083
75,97,940
75,98,1098
75,99,651
75,100,1003
75,101,168
75,102,557
75,103,553
75,104,539
75,105,457
75,106,194
75,107,146
75,108,345
75,109,820
75,110,1846
75,111,904
75,112,1136
75,113,2808
75,114,1715
75,115,1603
75,116,856
75,117,1722
75,118,1586
75,119,697
75,120,432
75,121,79
75,122,113
75,123,315
75,124,51
75,125,32
75,126,29
75,127,24
75,128,471
75,129,898
75,130,590
75,131,468
75,132,320
75,133,757
75,134,661
75,135,736
75,136,2278
75,137,563
75,138,158
75,141,22
75,143,1
75,144,1
75,145,7
75,146,6
75,147,11
75,148,1
75,150,50
75,151,99
75,152,1
75,154,3
75,155,9
75,156,57
75,157,2423
75,158,2212
75,159,464
75,160,28
75,161,16
75,162,65
75,163,45
75,164,70
75,165,34
75,166,73
75,167,90
75,168,8
75,169,1
75,170,19
75,171,17
75,172,10
75,173,2
75,175,10
75,176,44
75,177,3
75,178,1
75,180,57
75,181,63
75,182,144
75,183,219
75,184,619
75,185,293
75,186,149
75,187,192
75,188,25
75,189,60
75,190,508
75,191,399
75,192,286
75,193,45
75,194,111
75,195,139
75,196,133
75,197,115
75,198,178
75,199,170
75,200,194
76,1,520
76,2,544
76,3,798
76,4,712
76,5,1438
76,6,1096
76,7,1440
76,8,723
76,9,1123
76,10,1985
76,11,2040
76,12,1612
76,13,2050
76,14,2315
76,15,2394
76,16,1163
76,17,1840
76,18,2348
76,19,1368
76,20,1032
76,21,134
76,22,169
76,23,377
76,24,244
76,25,503
76,26,717
76,27,18
76,29,1
76,30,2
76,31,2
76,32,7
76,33,4
76,34,5
76,35,2
76,36,1
76,37,1
76,38,3
76,42,2
76,44,2
76,45,1
76,46,2
76,48,1
76,49,3
76,50,3
76,51,1
76,52,3
76,53,4
76,54,4
76,55,2
76,56,3
76,57,1
76,58,3
76,59,2
76,60,18
76,61,21
76,62,37
76,63,24
76,64,55
76,65,1464
76,66,1985
76,67,149
76,68,208
76,69,763
76,70,310
76,71,294
76,72,188
76,73,792
76,74,66
76,75,183
76,76,109
76,77,118
76,78,356
76,79,177
76,80,327
76,81,1098
76,82,1393
76,83,2076
76,84,3130
76,85,2648
76,86,1081
76,87,1301
76,88,1002
76,89,99
76,90,73
76,91,459
76,92,1368
76,93,598
76,94,59
76,95,98
76,96,1773
76,97,1931
76,98,1465
76,99,1128
76,100,1092
76,101,826
76,102,606
76,103,210
76,104,112
76,105,129
76,106,182
76,107,90
76,108,825
76,109,829
76,110,1051
76,111,1179
76,112,984
76,113,1958
76,114,636
76,115,1409
76,116,524
76,117,2703
76,118,984
76,119,328
76,120,894
76,121,503
76,122,128
76,123,223
76,124,376
76,125,438
